experiment	instrument	ms_ms_identified_percent	ms_ms	ms_ms_submitted	ms_ms_identified	peptide_sequences_identified	peaks_sequenced_percent	peaks_repeatedly_sequenced_percent	evidence__m_z	evidence__mass	evidence__score	evidence__uncalibrated_calibrated_m_z_ppm	evidence__mass_error_ppm	evidence__uncalibrated_mass_error_ppm	evidence__max_intensity_m_z_0	evidence__retention_length	evidence__number_of_data_points	evidence__number_of_scans	evidence__intensity	evidence__charge2_prop	evidence__ms_ms_count1_prop	ms_scan__cycle_time	ms_scan__ion_injection_time	ms_scan__total_ion_current	ms_scan__base_peak_intensity	ms_scan__peak_length	ms_scan__identified_multiplets_s	ms_scan__ms_ms_s	ms_scan__identified_ms_ms_s	ms_scan__ms_ms_identification_rate_percent	ms_scan__intens_comp_factor	ms_scan__ctcd_comp	ms_scan__raw_ov_ft_t	ms_scan__agc_fill	msms_scan__ion_injection_time	msms_scan__total_ion_current	msms_scan__collision_energy	msms_scan__base_peak_intensity	msms_scan__precursor_intensity	msms_scan__score	protein_counts	performance
HF220202_01	hf	42	54905	61649	26084	15238	5.8	23	619.297713	1345.698345	71.3985	0.656765	0.00126495	0.579095	622.296292540182	0.64697	84	33	21.5262843087453	9.13645408385197	8.80451815870465	0.53679	8.9	26.9716390597309	22.5834695659529	9.1905	2.036	7.984	3.1205	41.27	1.19775	1.572	20.6256406652533	1	65	18.3545334982111	28	15.2695650328392	18.8618308272442	30.2018928975425	2150	warning
HF220202_02	hf	43	55129	61580	26615	15790	5.9	23	621.1270935	1350.62043	70.977	0.742875	-0.011662	0.678365	623.314363274079	0.62767	81	31	21.5424811841824	9.17189904938587	8.85890107669521	0.54903	8.5	27.0784681296678	22.7254644518731	9.247	2.171	8.16	3.078	40.99	1.2072	1.569	20.651964897271	1	65	18.4198779050275	28	15.3223859088497	18.9071933905444	31.430817758661	2225	warning
HF220202_03	hf	43	54930	61494	26159	15492	5.8	23	621.3008325	1349.74985	71.614	0.739665	0.0059214	0.6594	623.309906802802	0.63843	82	31	21.5771779744012	9.16221937768934	8.83148080224507	0.527315	9	27.0160580942604	22.4391856361285	9.167	1.973	7.913	3.093	39.87	1.1959	1.625	20.6204664035175	1	65	18.4508689129609	28	15.3534914649113	18.9313778504679	31.2066436083978	2194	warning
HF220207_01	hf	39	51648	57725	22529	13159	5.2	23	606.290848	1338.65649	64.2505	0.345605	0.012783	0.288345	608.336631722171	0.62631	96	37	20.9623283881645	8.89399871315314	8.69329723425873	0.50762	10	25.9967315537772	21.5030997677377	8.054	1.725	7.437	2.667	37.13	1.0436	1.924	20.1157244279139	0.720000028610229	65	17.7095079261607	28	14.7491361643361	18.2287647556924	24.1548294952151	1856	bad
HF220209_01	hf	41	54619	63119	26114	13602	5.1	28	616.805222	1335.601575	70.262	1.58515	-0.032594	1.5072	617.805739602132	0.734125	101	40	21.5149191602317	9.01044755380952	8.48658217437349	0.522965	6.4	27.2620373359145	22.6247097961545	8.61	2.042	7.843	3.206	41.93	1.156	2.004	20.504407415189	1	65	18.3725420223728	28	15.2223421032491	18.9499197488081	30.1850958910525	1959	warning
HF220209_02	hf	42	53979	61686	26139	13686	5	28	613.793652	1327.63047	71.349	1.234	-0.027994	1.1561	615.104124055063	0.7193	102	41	21.5346904391642	9.0691785048858	8.5056207697105	0.51865	6.6	27.1972773513219	22.5705459581251	8.3285	2.0505	7.812	3.1925	43.07	1.1603	2.021	20.5173794612095	1	65	18.4617991580999	28	15.334447884424	18.9937653332782	31.2894094935746	1999	warning
HF220221_01	hf	38	43633	49408	18954	11025	4.2	26	585.845687	1282.61284	64.04	0.58585	0.032363	0.53922	587.631565527379	0.63559	125	50	20.8918578529904	8.77340039105454	8.34135649955768	0.32867	10	24.6320082874653	20.5770857872174	5.126	1.104	5.607	1.836	33.49	0.8233	4.251	19.0905456181101	0.709999978542328	65	17.7493064193374	28	14.7646642920733	18.1938419623743	25.6566511014723	1648	bad
HF220221_02	hf	38	44535	50494	19434	11206	4.3	26	588.785038	1287.576515	64.2755	0.89982	0.03155	0.85349	591.26260115964	0.634555	122	49	20.8926732490532	8.7992070674862	8.35280584543177	0.330905	10	24.7477074408969	20.3730520489068	5.1	1.098	5.86	1.941	33.81	0.8377	3.993	19.1806002481923	0.730000019073486	65	17.7577285570821	28	14.7817695118631	18.1806432524959	25.6471856714062	1669	bad
HF220221_03	hf	39	44552	50366	19468	11265	4.4	26	587.926282	1285.68778	64.654	1.1189	0.018944	1.0623	588.782253506374	0.63605	120	48	20.9391946617004	8.80843042786129	8.36032700089416	0.332705	10	24.674059909952	20.2968131689132	5.14	1.134	5.606	1.875	32.93	0.8307	3.976	19.1378537004647	0.720000028610229	65	17.8069711992207	28	14.8175583073779	18.2414667241699	26.1299623440928	1679	bad
HF220314_01	hf	45	50416	56512	25655	14442	4.9	26	603.2728185	1296.713075	74.439	2.5696	0.011668	2.4741	603.340184800168	0.663045	90	36	21.8672923155953	9.18709820724031	8.68177344277508	0.41943	10	26.2121537718886	21.8996593213694	7.404	1.152	6.897	2.543	38.12	1.0702	2.346	20.2178605751979	0.930000007152557	65	18.9740448156931	28	15.8082100609195	19.2886127966809	37.7274811152749	2085	good
HF220314_02	hf	45	49818	55496	24998	14874	5	24	597.635491	1301.6827	73.248	2.4568	-0.0041484	2.3668	598.807596985819	0.63093	84	33	21.748659670956	9.15533261205861	8.79630153356069	0.41462	10	25.6614882867524	21.6485154826845	6.6255	1.0825	6.824	2.296	36.195	0.9847	2.4125	19.8753505162012	0.790000021457672	65	18.7991329775307	28	15.6535868516129	19.1428512038308	36.6934397988299	2134	good
HF220314_03	hf	45	49459	55062	24988	14884	4.8	25	597.286454	1297.686435	73.8405	2.25965	-0.00486955	2.13925	597.643414486474	0.62421	84	33	21.7469185476809	9.16607021728119	8.80355450233105	0.35019	10	25.5380107974558	21.4847816005527	6.349	0.9921	6.693	2.212	36.19	0.964	2.432	19.795643831483	0.759999990463257	65	18.8113370601142	28	15.6589366653879	19.1458577586828	36.5870119880271	2145	good
HF220314_04	hf	45	50148	55774	25313	14278	4.8	27	606.787512	1310.73065	73.985	2.42955	0.00296935	2.31885	607.298874633743	0.66792	91	37	21.6371705432258	9.13581521834085	8.63850976124876	0.41448	10	26.0282731835365	21.6392700419999	7.018	1.137	6.813	2.427	37.05	1.046	2.268	20.1254002266806	0.850000023841858	65	18.7914268112804	28	15.6468258719292	19.0989091537856	36.5563930354674	2077	good
HF220314_05	hf	46	50238	55411	25467	15340	5.1	24	607.831723	1327.64083	74.46	2.3473	-0.000561415	2.25225	609.827893232248	0.6277	81	32	21.7297020399102	9.15006221210303	8.83490721677217	0.40615	10	25.5489845486063	21.3651156205605	6.79	0.9598	6.7125	2.2965	36.295	0.96355	2.421	19.7935739330865	0.740000009536743	65	18.8401509334929	28	15.6831316935812	19.1653814871749	37.2667654236787	2140	good
HF220314_06	hf	46	50025	55267	25181	15345	5.1	24	607.283543	1323.64189	74.76	2.4709	0.0099802	2.3828	609.300933239188	0.62601	81	32	21.7494168466465	9.16876942292259	8.85018567836095	0.403005	10	25.5149673032243	21.3176069292128	6.574	0.9107	6.628	2.187	35.48	0.9596	2.466	19.7781215776296	0.730000019073486	65	18.8811557932526	28	15.7129836812748	19.1784533208782	37.4255630891978	2152	good
HF220321_01	hf	46	49155	53965	24751	15910	5.6	21	624.318971	1364.70483	71.379	0.83212	-0.01339	0.73776	627.319816248742	0.57814	75	28	21.4485922413888	9.17186892505987	8.97401034418045	0.34286	10	25.1092073603647	21.2967571669319	5.693	1.095	5.592	1.771	31.89	0.8921	2.734	19.4779817337645	0.610000014305115	65	18.6886259620557	28	15.582259613445	18.9200510820228	35.6308138511512	2125	good
HF220321_02	hf	46	50519	55485	25428	16343	5.8	21	622.817127	1371.69353	72.021	0.85221	-0.0015588	0.750975	624.331805756108	0.57725	75	29	21.4902280529051	9.15530783710442	9.01841146115741	0.41061	10	25.5443482215004	21.6702715448492	6.701	1.554	6.847	2.309	33.67	0.96325	2.553	19.7925596280446	0.660000026226044	65	18.7301914850193	28	15.5896218897483	18.9719326892634	35.6587396694696	2185	good
HF220321_03	hf	46	50472	55263	25316	16322	5.8	21	622.2839595	1371.67065	72.928	0.924745	0.0085472	0.80953	624.325025877233	0.574785	74	28	21.5509346118445	9.16351782257199	9.01903154418199	0.4117	10	25.5476909739709	21.5847197571295	7.012	1.502	6.84	2.2625	32.92	0.96675	2.51	19.8062041340633	0.680000007152557	65	18.7442721457909	28	15.6115723914082	18.9823794074607	35.4447997401707	2184	good
HF220322_01	hf	47	52899	57823	26890	17060	5.9	21	635.820178	1404.616605	73.351	1.4741	0.0025961	1.3791	638.343894226685	0.59153	73	28	21.506299831987	9.18736464367889	9.06614342256679	0.44114	10	26.2562891814749	21.9511993256597	8.255	2.024	7.612	3.105	39.36	1.0769	2.101	20.2422322129256	0.870000004768372	65	18.806373402659	28	15.6463899508647	19.0291100034555	36.1854217544524	2242	good
HF220322_02	hf	46	52664	57663	26286	16864	5.9	21	636.338758	1401.6446	72.652	1.3884	-0.0329795	1.27955	639.275468032874	0.5849	72	27	21.4881451282767	9.18676686651186	9.06323059071251	0.43213	10	26.1057252673904	21.9153373714811	7.999	1.8405	7.555	2.9055	37.695	1.04305	2.212	20.1136329968608	0.800000011920929	65	18.7903611967346	28	15.6306368533033	18.9973703979914	35.2037516517333	2229	good
HF220323_01	hf	46	51402	56288	26014	16144	5.6	22	635.64388	1393.62088	73.928	1.1445	-0.016842	1.01385	638.328369113346	0.61498	74	29	21.5233676313648	9.18242780193636	8.96840626963961	0.42234	10	25.3459747514119	20.994173862307	6.891	1.386	6.547	2.2	35.015	0.9302	2.366	19.6551232865167	0.550000011920929	65	18.7641426745303	28	15.5950243186136	18.9475851289926	35.9437138239839	2175	good
HF220323_02	hf	47	52152	56818	26684	17053	5.8	20	636.311343	1393.66399	74.944	1.1187	-0.018013	1.0032	638.337635530399	0.583725	70	27	21.642755080716	9.24165816353014	9.10683989489841	0.42526	10	25.3517982625056	21.264820405938	7.1285	1.513	6.7875	2.3825	35.61	0.93065	2.45	19.6567609739036	0.680000007152557	65	18.8806178521077	28	15.6934052785636	19.0707358067002	37.2368639228982	2299	good
HF220325_01	hf	53	55715	60247	31992	21155	5.6	18	647.644714	1461.798	86.701	-0.0080742	0.013203	-0.070056	649.340151556091	0.55847	66	24	22.6049440797721	9.30597475766116	9.42072898282776	0.500765	3.6	28.5838399346288	23.6488885581397	8.676	2.874	7.983	3.706	47.64	1.2934	1.356	20.8703807500413	1	65	20.1352082633382	28	16.740176031193	20.3104657845264	54.7757661368429	2629	good
HF220325_02	hf	53	55431	59815	31466	20862	5.7	18	646.674507	1456.830655	85.355	-0.11533	0.0027295	-0.2053	648.647567706984	0.557985	65	24	22.5260215729928	9.3061487107	9.4240773467643	0.48237	4	28.4380943396411	23.7899971859315	8.522	2.8465	7.86	3.641	47.06	1.28725	1.389	20.8557229041198	1	65	20.0165852428129	28	16.6477956754628	20.2038121768933	53.1664039753246	2589	good
HF220325_03	hf	52	55488	59914	31375	20903	5.7	18	642.82716	1447.73408	84.916	-0.49968	-0.016698	-0.609285	644.814876371762	0.54985	65	24	22.5370629023977	9.30264402120608	9.4379495845419	0.500825	3.9	28.4618968680697	23.7652682902821	8.642	2.949	7.998	3.803	47.31	1.2884	1.354	20.8584711359504	1	65	20.0224219997753	28	16.6483575820097	20.2121767835629	52.8241295329104	2614	good
HF220408_01	hf	43	57627	65688	28382	15856	5.6	24	629.817324	1403.69326	76.522	2.1874	0.001907	2.0989	631.360365307122	0.66774	82	32	22.2631018214578	9.08753496845829	8.83997271204466	0.64728	3.8	28.2500887326459	23.5261768306018	9.246	2.6065	8.6215	3.768	46.3	1.2402	1.6085	20.739539473031	1	65	19.2234078425813	28	15.9486866188402	19.775234251976	35.1054503959456	2234	warning
HF220408_02	hf	42	57238	65022	27626	15510	5.6	23	632.305538	1400.78749	76.143	2.5271	-0.019643	2.404	634.321799340228	0.65908	80	31	22.1915339862393	9.09087057920552	8.83472316916551	0.62256	4.5	27.9514927777681	23.3729192407466	9.428	2.389	8.558	3.51	44.915	1.231	1.693	20.7156202833308	1	65	19.0854906125658	28	15.8411834770207	19.6424567556319	33.2625152387195	2205	warning
HF220408_03	hf	43	56962	64510	27421	15481	5.5	23	632.8219805	1399.64813	76.655	2.2377	-0.0088489	2.1381	635.688393495191	0.65292	80	31	22.217562541698	9.09819573196435	8.84348080599233	0.60825	4.9	27.8407416243608	23.3741802494442	9.196	2.3105	8.463	3.483	43.82	1.23145	1.668	20.7167001991105	1	65	19.0992733119099	28	15.8718811789081	19.6543013584179	32.8405601941561	2206	warning
HF220420_01	hf	48	54637	59165	28581	18428	5.7	19	636.834462	1435.76122	77.593	0.7763	0.011969	0.66214	639.806305797944	0.58066	68	25	21.9437796532751	9.1524780170214	9.24586858376809	0.49107	10	26.7429096850409	22.1093267359281	8.6025	1.8415	8.0265	2.9655	41.37	1.16685	1.305	20.5369464154833	0.920000016689301	65	19.2626546181558	28	15.9738991214566	19.3858325217167	38.8044533517157	2450	good
HF220420_02	hf	48	53821	58282	27723	17978	5.7	19	634.3326975	1430.71146	75.875	0.78091	-0.013039	0.65882	637.34287904818	0.58064	68	25	21.8052636704862	9.13488885323003	9.22075143832966	0.441915	10	26.2814115048618	21.7600782966229	7.375	1.604	7.533	2.571	35.77	1.0921	1.374	20.2964282794303	0.740000009536743	65	19.1071762008328	28	15.8511390068856	19.2360355843909	37.0206647301665	2419	good
HF220420_03	hf	47	53818	58325	27496	17964	5.7	19	631.35818	1422.61191	76.064	0.81605	0.0088029	0.71199	634.354148613435	0.57889	68	25	21.8680840212625	9.14225930135539	9.22877496686478	0.43854	10	26.212506329859	21.8671037501922	7.518	1.564	7.605	2.531	36.04	1.0833	1.374	20.2653798321644	0.769999980926514	65	19.1516756013102	28	15.8856844588065	19.2818416154221	37.1119607238976	2433	good
HF220503_01	hf	49	55058	59795	29247	20123	5.7	18	643.0174065	1436.83646	83.204	2.1024	0.0085147	2.0014	645.670631537095	0.54464	64	23	22.2895146219089	9.25872115794562	9.3541196586608	0.50388	5.5	27.941341212957	23.1236838104006	8.828	2.583	8.001	3.407	42.18	1.2702	1.414	20.8146509917926	1	65	19.8136794350274	28	16.4117344051298	19.8942813319301	46.6058855370538	2518	good
HF220512_01	hf	45	56199	61495	27691	17769	5.8	20	644.334935	1435.64018	76.827	1.3258	0.010082	1.1957	646.67736060026	0.58602	68	25	22.013283139672	9.17063602948108	9.10807204358753	0.536785	7.5	27.4970895873912	22.9325781025574	9.401	2.558	8.325	3.361	41.94	1.2617	1.368	20.7938694245052	1	65	19.0944230975147	28	15.8105214287228	19.4754040523902	35.4364148621368	2344	good
HF220512_02	hf	45	56066	61231	27641	17985	5.8	19	641.3360375	1431.68785	76.7205	0.978795	0.023954	0.85021	644.349546533811	0.57475	67	25	22.012737735566	9.17601404097219	9.16081494174113	0.52523	7.45	27.4473472412489	22.8694025419192	9.1145	2.481	8.343	3.3175	41.535	1.2595	1.359	20.7883734133532	1	65	19.1079424096858	28	15.8122901356638	19.4734621222769	35.3893186022668	2379	good
HF220512_03	hf	44	55723	61172	27135	17526	6	19	637.3069265	1423.61829	75.294	0.99161	-0.0014028	0.84802	641.829386174352	0.576765	67	25	21.9615514355399	9.15644783001992	9.13824605721524	0.52397	7.8	27.2409994474276	22.9132568555882	9.244	2.333	8.164	3.119	39.32	1.2267	1.366	20.7041392969508	1	65	19.0241819620385	28	15.7429146430773	19.3903240602746	33.7413927354976	2322	warning
HF220609_01	hf	44	50583	55544	24682	15755	5.4	21	622.827692	1395.83505	70.332	2.6078	-0.012538	2.4683	626.290296407521	0.59434	76	29	21.6913635650817	8.99986860687866	8.99262909194989	0.40363	10	25.1524208584475	20.950487535677	6.4145	1.119	6.6425	1.746	28.675	0.9003	2.067	19.5181825870598	0.479999989271164	65	18.6880795254643	28	15.5035462632832	19.002180810727	31.4616706681778	2144	warning
HF220609_02	hf	45	50178	54957	24470	15687	5.4	21	620.6480695	1398.60528	70.028	2.0665	0.0036129	1.9423	622.80697033081	0.59117	76	29	21.6996470043406	8.98336857649633	8.97727074521222	0.34674	10	25.0930532079658	20.8522429803658	6.215	1.006	6.265	1.581	23.57	0.8917	2.095	19.4758139645225	0.430000007152557	65	18.7101135947348	28	15.5148681273192	19.0104388101976	31.9078236521568	2181	good
HF220609_03	hf	44	49554	54309	24118	15543	5.3	21	616.828126	1385.74557	69.081	2.0375	0.0158	1.9169	620.154020002441	0.58322	77	29	21.6564152478315	8.97667001511046	8.97315538456009	0.3447	10	24.8283732158227	20.7821279899469	6.028	0.9625	6.201	1.588	23.04	0.8528	2.182	19.2694253220611	0.379999995231628	65	18.6233349750561	28	15.4480840198846	18.9410757335403	30.9562219423389	2155	warning
HF220713_01	hf	46	57516	63232	29366	18596	5.6	20	630.863546	1377.70747	85.937	-0.33703	-0.011699	-0.49087	631.263677746503	0.57114	70	28	23.089242916354	9.39605787888052	9.25641063646855	0.52254	5.2	28.1077666306848	23.4288612597966	8.785	2.274	8.9625	3.6445	43.88	1.2954	1.332	20.875005841584	1	65	20.3655962400356	28	16.901302963681	20.4312161319884	44.6108492762962	2556	good
HF220713_02	hf	46	57605	63637	29415	18504	5.6	19	628.998652	1372.731135	85.862	-0.37976	-0.013387	-0.53664	630.291356827456	0.57145	69	27	23.1382586738839	9.40011163873466	9.26275790714223	0.52338	5.6	27.946955245221	23.3500958319922	8.8765	2.2995	9.0435	3.523	43.89	1.28785	1.365	20.8571901018097	1	65	20.3709257477984	28	16.9040700765461	20.438129828194	44.3491519592522	2572	good
HF220713_03	hf	46	57456	63514	29178	18385	5.6	19	628.990045	1369.57355	85.67	-0.603785	-0.00579795	-0.731835	629.873126926267	0.56226	70	28	23.1777561794507	9.40423904115812	9.27570042245893	0.5191	6.4	27.653966121021	23.3192757479272	8.4185	2.3585	8.955	3.581	43.275	1.2628	1.5025	20.796567140951	1	65	20.4031722558427	28	16.9203295919561	20.4629368030369	43.6348413477905	2565	good
HF220718_01	hf	48	55456	60213	28805	19065	5.7	18	631.002173	1375.6467	85.67	1.8983	0.0040229	1.7188	633.841186647058	0.55885	65	25	22.6163199944965	9.42119044239676	9.31666401173551	0.50217	10	26.4875380609904	22.3401037001685	8.5265	2.032	8.532	3.11	41.065	1.15165	1.322	20.4912446313439	0.660000026226044	65	19.8628658476754	28	16.4743951641624	19.9794614810849	45.9965068796026	2569	good
HF220905_01	hf	46	52007	57098	26549	17636	5.9	21	637.0082375	1383.74837	80.0375	-2.99015	0.00796375	-3.0761	638.332255597108	0.558805	68	26	22.3377106348045	9.32295213496851	9.10671105142421	0.40861	10	25.6716461136886	22.353747736094	7.0715	0.8413	6.648	1.319	20.235	0.9716	2.973	19.8252363738116	0.970000028610229	65	19.4640152032821	28	16.161879811507	19.7478985516593	40.7148823642669	2480	good
HF220905_02	hf	46	49214	54035	24815	16893	5.7	20	625.786024	1361.69393	75.652	-3.0319	0.0080838	-3.1206	628.845851722817	0.54448	68	26	22.0665780106753	9.25385322479501	9.10040822279377	0.33005	10	25.3702606355093	21.6008221558453	5.027	0.6043	5.131	0.9388	19.95	0.9346	2.661	19.6742010628527	0.769999980926514	65	19.0638426936941	28	15.8441785797804	19.3910232674087	36.4537954197877	2353	good
